courier	x	y	on_time	off_time
c112	19793	17658	300	420
c113	17388	16612	300	480
c114	16748	20978	300	570
c115	16066	14349	300	570
c116	25580	21508	300	570
c117	25530	10737	300	570
c118	22931	10739	300	570
c119	18464	23180	300	570
c120	27371	15206	300	570
c121	16132	14289	300	570
c122	28201	11541	330	420
c123	17832	6891	330	465
c124	19909	7918	360	480
c125	26536	17826	360	495
c126	19064	13926	360	600
c127	22883	18630	360	600
c128	18225	14587	360	600
c129	16116	6466	360	600
c130	21145	14095	360	600
c131	18145	14640	360	600
c132	18776	10929	360	600
c133	23615	16784	360	600
c134	25407	13148	360	630
c135	21614	10547	360	660
c136	27061	13765	390	630
c137	24106	20828	390	630
c138	22233	16817	390	630
c139	22874	20633	390	630
c140	23872	18082	390	630
c141	19161	16953	390	630
c142	18310	12934	390	690
c143	22538	2607	420	510
c144	21537	22835	420	540
c145	27972	6799	420	570
c146	16011	3616	420	600
c147	20294	16534	420	660
c148	24646	5532	420	660
c149	25287	19268	420	660
c150	22087	2778	420	660
c151	25375	13658	420	660
c152	16026	21868	420	660
c153	25250	18255	420	660
c154	26248	17777	420	660
c155	22041	2802	420	660
c156	22081	18017	420	660
c157	21045	11804	420	660
c158	24743	13715	420	660
c159	16082	13031	420	660
c160	19791	20523	420	660
c161	18434	2591	420	660
c162	20343	16467	420	660
c163	24588	5501	420	660
c164	7468	28080	420	660
c165	11176	25123	420	660
c166	14882	31111	420	660
c167	25655	22427	420	660
c168	11198	25057	420	660
c169	19871	20570	420	660
c170	24565	12481	420	660
c171	11748	22981	420	660
c172	24546	12466	420	660
c173	20034	17879	420	660
c174	25292	19302	420	660
c175	25842	22102	420	660
c176	21016	9227	420	660
c177	17991	13620	420	660
c178	28989	6462	420	660
c179	16113	16986	420	670
c180	28638	11487	420	709
c181	20538	11480	450	630
c182	21291	10029	450	660
c183	20353	19358	450	690
c184	18234	15491	450	690
c185	21316	16342	450	690
c186	21265	16312	450	690
c187	20337	19343	450	690
c188	19072	10643	465	750
c189	15744	23391	480	660
c190	16722	10188	480	670
c191	19608	14266	480	720
c192	20367	15088	480	720
c193	22689	14796	480	720
c194	22865	8892	480	720
c195	22854	8855	480	720
c196	19617	14303	480	720
c197	20003	16518	480	720
c198	20360	15034	480	720
c199	19323	15987	480	720
c200	26901	11777	480	720
c201	20806	14961	480	740
c202	20411	19335	480	750
c203	20497	19448	480	780
c204	19062	13690	510	630
c205	21369	12348	510	720
c206	16427	10814	510	750
c207	24670	9899	510	750
c208	17337	11175	540	780
c209	17189	14458	540	780
c210	25011	9448	540	780
c211	24948	9480	540	780
c212	24822	13207	540	780
c213	17325	11188	540	780
c214	19265	19900	570	750
c215	17549	20525	600	720
c216	24973	19484	600	780
c217	16413	15157	660	720
c218	22054	11801	660	780
c219	26910	3177	660	810
c220	25702	15888	660	810
c221	18047	21719	660	810
c222	24353	21535	660	810
c223	5747	25431	660	810
c224	24323	21508	660	810
c225	18007	15045	660	810
c226	25029	20008	660	810
c227	17936	15077	660	810
c228	26842	3260	660	810
c229	16558	8936	660	810
c230	17863	170	660	810
