courier	x	y	on_time	off_time
c165	25838	21116	414	534
c166	29680	14104	414	534
c167	25882	21125	414	534
c168	27644	19720	414	654
c169	25079	9546	414	654
c170	25831	21138	414	654
c171	27650	19698	414	654
c172	25113	9526	414	654
c173	27280	17270	429	669
c174	25375	9561	429	669
c175	27354	17248	429	669
c176	27086	8590	444	684
c177	25178	9442	444	684
c178	25110	9501	444	684
c179	25115	9516	444	684
c180	24602	22919	459	639
c181	26497	13016	459	639
c182	24601	22950	459	639
c183	28573	14064	459	639
c184	27041	10501	459	639
c185	28563	14098	459	639
c186	4080	52887	459	639
c187	26583	18889	459	639
c188	26481	13032	459	639
c189	25988	16314	459	639
c190	27991	8430	459	639
c191	28507	14123	459	639
c192	29713	14148	459	639
c193	29689	14105	459	639
c194	27090	10482	459	639
c195	28537	14051	459	639
c196	29677	14129	459	639
c197	27035	10499	459	639
c198	33514	4004	459	639
c199	25931	14774	459	639
c200	33050	4145	459	639
c201	33086	4192	459	639
c202	27680	19729	474	654
c203	26040	16257	474	654
c204	26063	16312	474	654
c205	33090	4214	474	654
c206	29643	12908	474	654
c207	28954	13337	474	654
c208	27669	19674	474	714
c209	26019	16289	474	714
c210	33062	4173	474	714
c211	29681	12877	489	729
c212	28599	17727	489	729
c213	28238	16368	489	729
c214	29757	14323	489	729
c215	28249	16585	489	729
c216	30203	11624	489	729
c217	28582	18939	489	729
c218	13396	27668	489	729
c219	25824	14878	489	729
c220	28078	19670	489	729
c221	28601	17807	489	729
c222	28571	17800	489	729
c223	27482	10634	489	729
c224	29421	15708	489	729
c225	29646	12940	489	729
c226	29012	11948	489	729
c227	22380	15614	489	729
c228	29701	12941	489	729
c229	28145	19672	489	729
c230	27792	13265	489	729
c231	22608	17888	489	729
c232	30184	11614	489	729
c233	27504	10638	489	729
c234	26186	16415	504	684
c235	12430	32553	504	684
c236	26109	16449	504	684
c237	29412	14650	519	699
c238	25345	9520	519	699
c239	23896	17282	519	699
c240	27701	19660	519	699
c241	30159	13043	519	699
c242	30163	12983	519	699
c243	25373	9540	519	699
c244	25292	9522	519	759
c245	12413	32604	519	759
c246	30034	13190	519	759
c247	33540	4002	519	759
c248	29922	12472	519	759
c249	29654	12932	519	759
c250	25367	9522	519	759
c251	26966	20190	519	759
c252	26552	18871	519	759
c253	33045	4172	519	759
c254	25354	9568	519	759
c255	28944	11853	519	759
c256	12425	32578	519	759
c257	30072	14473	519	759
c258	32621	3145	519	759
c259	16395	29327	519	759
c260	33491	4017	519	759
c261	29631	12891	519	759
c262	30072	14451	519	759
c263	29974	12524	519	759
c264	33489	4000	519	759
c265	29983	12475	519	759
c266	28582	17759	519	759
c267	26341	16072	534	774
c268	27879	17312	534	774
c269	26937	18111	534	774
c270	30044	13231	534	774
c271	25824	21120	534	774
c272	26021	16263	534	774
c273	26916	18044	534	774
c274	28897	18134	534	774
c275	25526	21353	534	774
c276	27877	17374	534	774
c277	26925	18084	534	774
c278	25555	21275	534	774
c279	28891	13291	534	774
c280	29737	14283	534	774
c281	28949	18074	534	774
c282	27006	20188	534	774
c283	26409	20088	534	774
c284	22814	35806	534	774
c285	29714	12893	534	774
c286	25798	16329	549	639
c287	29153	15345	549	789
c288	22842	22842	549	789
c289	26066	16506	549	789
c290	30136	15243	549	789
c291	25545	21283	549	789
c292	28409	18990	549	789
c293	25845	16308	549	789
c294	25255	9567	549	789
c295	22925	22835	549	789
c296	27671	19740	549	789
c297	16343	29305	549	789
c298	27659	19710	549	789
c299	26939	14832	549	789
c300	25578	21322	549	789
c301	28488	18917	549	789
c302	22884	22899	549	789
c303	26043	16512	549	789
c304	29401	13009	564	804
c305	28567	18986	564	804
c306	33083	4183	564	804
c307	25852	21141	564	804
c308	28272	13691	564	804
c309	33083	4184	564	804
c310	23938	17268	564	804
c311	28221	13768	579	669
c312	23898	17280	579	669
c313	30192	14804	579	669
c314	33131	4206	579	669
c315	28219	13764	579	669
c316	27636	19696	579	669
c317	25304	9496	579	669
c318	25184	22516	579	669
c319	23932	17239	579	669
c320	33059	4131	579	669
c321	30160	14764	579	669
c322	26903	18082	579	699
c323	27665	19746	579	699
c324	26112	16493	579	699
c325	30191	14734	579	699
c326	27589	19735	579	699
c327	23902	17301	579	819
c328	28224	13794	579	819
c329	26111	16466	579	819
c330	30200	14736	579	819
c331	27617	19768	579	819
c332	26179	16420	579	819
c333	30191	14766	579	819
c334	27692	19668	579	819
c335	25908	21156	594	774
c336	25355	9524	594	774
c337	25835	21103	594	774
c338	25877	21081	594	774
c339	27765	19663	594	774
c340	28587	18964	594	774
c341	24117	17267	594	774
c342	25853	21116	594	774
c343	25324	9569	594	774
c344	25322	9545	594	774
c345	28570	18962	594	774
c346	27717	19669	594	834
c347	25359	9547	594	834
c348	24106	17297	594	834
c349	33060	4230	594	834
c350	25294	9528	594	834
c351	28580	18943	594	834
c352	25845	21196	594	834
c353	28611	18980	594	834
c354	28565	18935	594	834
c355	26065	16434	609	789
c356	26080	16488	609	789
c357	27113	8634	609	849
c358	27120	8643	609	849
c359	27671	19764	609	849
c360	26201	16482	609	849
c361	27149	8642	609	849
c362	26019	16498	609	849
c363	26054	16472	609	849
c364	29415	14597	624	804
c365	28152	19680	624	804
c366	25576	21279	624	804
c367	27589	10657	624	864
c368	33141	4186	624	864
c369	12423	32609	624	864
c370	27315	17279	624	864
c371	29458	14558	624	864
c372	29493	14535	624	864
c373	12399	32582	624	864
c374	33055	4169	624	864
c375	33112	4215	624	864
c376	28424	11304	624	864
c377	27626	10638	624	864
c378	27912	17361	624	864
c379	25795	16397	624	864
c380	25799	16341	624	864
c381	27868	17312	624	864
c382	26003	16469	624	864
c383	28234	16583	624	864
c384	28881	18134	624	864
c385	27329	17266	624	864
c386	27636	10646	624	864
c387	28321	16599	624	864
c388	28187	18550	639	879
c389	28749	18928	639	879
c390	29422	14624	639	879
c391	26014	16529	639	879
c392	27345	17263	639	879
c393	25871	16283	639	879
c394	25312	11911	639	879
c395	29715	14300	639	879
c396	25810	16343	639	879
c397	28987	11923	639	879
c398	28593	18943	639	879
c399	26071	16451	639	879
c400	28613	18984	639	879
c401	30101	15246	639	879
c402	25388	11850	639	879
c403	26029	16308	639	879
c404	26003	16246	639	879
c405	13363	27707	639	879
c406	13394	27699	639	879
c407	28904	18082	639	879
c408	28851	18101	639	879
c409	25839	16296	639	879
c410	25377	11845	639	879
c411	28111	18267	654	744
c412	26960	18062	654	744
c413	30123	11426	654	744
c414	28143	18231	654	744
c415	26948	18045	654	744
c416	26961	18114	654	744
c417	28237	13814	654	744
c418	27638	19703	654	894
c419	26917	18078	654	894
c420	28206	13833	654	894
c421	26993	18051	654	894
c422	27585	19743	654	894
c423	27666	19692	654	894
c424	25852	21123	654	894
c425	29646	12956	669	909
c426	26097	16486	669	909
c427	29686	12875	669	909
c428	29716	12933	669	909
c429	28525	18970	684	804
c430	27802	16827	684	804
c431	27128	8552	684	804
c432	29711	14105	684	804
c433	33060	4141	684	804
c434	33062	4191	684	804
c435	27805	16790	684	804
c436	26138	16418	684	804
