courier	x	y	on_time	off_time
c116	30687	12733	375	495
c117	30653	11566	390	570
c118	26958	15146	390	570
c119	26996	15117	390	570
c120	34008	2810	390	570
c121	29275	16796	405	645
c122	13394	31252	405	645
c123	25185	21556	405	645
c124	25023	16536	405	645
c125	26943	14915	405	645
c126	26982	15101	405	645
c127	29754	16912	405	645
c128	28065	7188	420	660
c129	31054	13554	420	660
c130	28771	16365	420	660
c131	28695	16347	420	660
c132	28658	18365	420	660
c133	29867	12067	435	555
c134	26731	15102	435	555
c135	30316	13224	435	555
c136	30327	13284	435	555
c137	26946	14950	435	555
c138	27016	15089	450	570
c139	27086	15048	450	570
c140	27133	15079	450	690
c141	14306	26307	450	690
c142	28635	18379	450	690
c143	33447	2737	450	690
c144	29836	11081	450	690
c145	27023	15124	450	690
c146	27159	16742	450	690
c147	26778	15056	450	690
c148	28647	18335	465	555
c149	28686	18293	465	555
c150	27423	21611	465	705
c151	25960	20560	465	705
c152	30988	12314	465	705
c153	30317	13244	465	705
c154	34022	2793	465	705
c155	24908	18295	465	705
c156	26514	19923	465	705
c157	26526	19983	465	705
c158	26512	19908	465	705
c159	29827	16741	465	705
c160	26960	14905	495	615
c161	25970	14793	495	615
c162	17311	28031	495	615
c163	33387	2811	495	675
c164	31143	13403	495	735
c165	26988	14908	495	735
c166	26991	14904	495	735
c167	30322	13253	495	735
c168	28768	17096	510	750
c169	26924	15126	510	750
c170	29875	16874	510	750
c171	26982	15070	510	750
c172	29794	16758	510	750
c173	24804	19155	510	750
c174	26803	19718	510	750
c175	26956	15107	510	750
c176	26979	20749	510	750
c177	29852	16845	525	765
c178	25473	21243	525	765
c179	28276	15930	525	765
c180	28282	15938	525	765
c181	30309	14343	525	765
c182	30302	14334	525	765
c183	31123	13395	525	765
c184	31422	13005	525	765
c185	29132	18410	525	765
c186	27332	14286	540	630
c187	30332	13279	555	795
c188	31032	13705	555	795
c189	31149	13628	555	795
c190	26988	14915	555	795
c191	27214	16740	555	795
c192	33387	2805	555	795
c193	26999	14932	555	795
c194	29122	18369	555	795
c195	29252	15256	555	795
c196	28600	18410	570	810
c197	25993	15533	570	810
c198	27016	15150	570	810
c199	28850	14989	570	810
c200	30688	12717	585	765
c201	30681	12691	585	765
c202	30615	12736	585	825
c203	30601	11568	585	825
c204	31136	13381	585	825
c205	29940	10542	585	825
c206	27927	18784	585	825
c207	29883	16723	585	825
c208	30318	13292	600	720
c209	26279	8157	600	720
c210	26978	15113	600	720
c211	30361	13295	600	780
c212	30295	13234	600	780
c213	29499	17566	600	840
c214	29543	17652	600	840
c215	31150	13417	615	795
c216	28081	7212	615	795
c217	30332	13244	615	795
c218	30379	13229	630	720
c219	26311	8161	630	720
c220	28105	7205	630	720
c221	28041	7248	630	810
c222	28107	7246	630	810
c223	26775	19724	630	810
c224	27233	14699	645	735
c225	34083	2841	690	780
c226	26784	15011	690	780
c227	23308	15870	690	780
c228	26953	14894	690	780
c229	27452	18311	750	840
