courier	x	y	on_time	off_time
c152	17796	21726	300	480
c153	16672	21747	300	540
c154	18951	19341	300	540
c155	16725	18581	300	540
c156	7714	29025	300	540
c157	24227	3788	300	540
c158	18997	19420	300	540
c159	24193	3742	300	540
c160	21268	14165	300	540
c161	17761	21800	300	540
c162	19892	18605	300	540
c163	18980	19417	300	540
c164	18495	8259	315	435
c165	18967	19382	315	435
c166	21496	14366	315	435
c167	19951	18563	315	435
c168	19671	12474	315	435
c169	21526	14372	315	435
c170	16929	20951	315	555
c171	19695	12502	330	570
c172	18509	8294	330	570
c173	19604	12449	330	570
c174	13981	18764	330	570
c175	20231	17861	330	570
c176	16710	9137	330	570
c177	20705	15437	330	570
c178	18508	8237	330	570
c179	20694	16106	330	570
c180	18333	19866	330	570
c181	13984	18763	330	570
c182	17397	16106	330	570
c183	17244	20747	330	570
c184	21462	12880	330	570
c185	16708	9208	330	570
c186	13907	18820	330	570
c187	18366	19834	330	570
c188	17217	15658	345	585
c189	21582	14418	345	585
c190	21459	12855	345	585
c191	21491	14410	345	585
c192	21453	12903	345	585
c193	24226	3758	345	585
c194	24127	3786	345	585
c195	21301	12179	360	600
c196	19931	18591	360	600
c197	16695	11517	360	600
c198	20211	17766	360	600
c199	21260	12096	360	600
c200	21282	12181	360	600
c201	20805	14165	360	600
c202	19500	17923	360	600
c203	19957	18674	360	600
c204	20808	14222	360	600
c205	21331	12137	360	600
c206	19434	17867	360	600
c207	18935	19342	360	600
c208	17769	21823	360	600
c209	19888	18628	360	600
c210	19828	18590	375	495
c211	17604	17768	375	555
c212	19081	19371	375	555
c213	17570	17731	375	555
c214	19062	19386	375	555
c215	17596	17764	375	555
c216	17429	16104	375	555
c217	17595	17731	375	555
c218	20279	17725	375	555
c219	24208	3729	375	555
c220	18631	16869	375	555
c221	21181	13858	375	555
c222	19179	18106	375	555
c223	19050	19320	375	555
c224	16427	17086	375	555
c225	17574	17753	375	555
c226	18341	13203	375	555
c227	21165	13858	375	555
c228	24842	3625	375	555
c229	18702	16953	375	555
c230	21075	13791	390	570
c231	21043	12539	390	630
c232	16707	9194	390	630
c233	17451	16080	390	630
c234	20745	14259	390	630
c235	16680	9214	390	630
c236	18309	17727	390	630
c237	16674	9221	390	630
c238	19098	19313	435	615
c239	17226	15629	435	615
c240	17219	15659	435	615
c241	19074	19405	435	615
c242	15220	16861	435	675
c243	17411	15938	435	675
c244	21043	12576	435	675
c245	24409	3789	435	675
c246	17423	16085	435	675
c247	17439	15909	435	675
c248	18826	10263	435	675
c249	20297	11514	435	675
c250	21180	15093	435	675
c251	16326	16624	435	675
c252	24489	3819	435	675
c253	17382	16126	435	675
c254	18890	10236	435	675
c255	20291	11554	435	675
c256	21178	15090	435	675
c257	20344	11553	435	675
c258	19089	19361	450	630
c259	21029	13745	450	630
c260	21128	13816	450	630
c261	17438	15887	465	585
c262	19913	18580	465	585
c263	24484	3790	465	585
c264	19120	12897	465	585
c265	17599	17774	465	585
c266	17891	19354	465	585
c267	20243	17739	465	585
c268	20852	14164	465	585
c269	24500	3836	465	585
c270	20095	18575	465	585
c271	20783	14206	465	585
c272	17846	19304	465	585
c273	24408	3789	465	585
c274	20094	18550	465	585
c275	17254	20780	465	585
c276	17363	15970	465	585
c277	17362	15885	465	645
c278	17357	15950	465	645
c279	19973	18581	465	645
c280	19897	18612	465	645
c281	19122	12934	465	645
c282	20114	18627	465	645
c283	19928	18665	465	645
c284	18768	14125	465	645
c285	20719	14228	480	570
c286	20247	17888	480	570
c287	19636	13422	480	570
c288	20204	17875	480	570
c289	15313	19387	480	570
c290	16765	18546	480	570
c291	21230	14169	480	570
c292	15337	19345	480	600
c293	20248	17803	480	600
c294	19636	13430	480	600
c295	20246	17808	480	600
c296	20290	17813	480	600
c297	19919	18593	495	735
c298	19594	16299	495	735
c299	19935	18578	495	735
c300	19951	18603	495	735
c301	19613	16273	495	735
c302	16714	9229	495	735
c303	21068	12524	495	735
c304	19895	18555	495	735
c305	19876	18562	495	735
c306	19929	18618	510	690
c307	20766	14311	510	690
c308	19870	18581	510	690
c309	20731	14228	510	690
c310	19978	18592	510	690
c311	4659	27385	525	705
c312	19683	11095	525	705
c313	21383	12181	525	705
c314	18491	8218	525	705
c315	17268	20801	525	705
c316	20796	14224	525	705
c317	17364	16129	525	705
c318	4645	27375	525	705
c319	19688	11067	525	705
c320	19684	11073	525	705
c321	21483	14901	525	705
c322	20760	14248	525	705
c323	17217	20758	525	705
c324	17401	16086	525	705
c325	20711	14315	525	765
c326	16366	17056	525	765
c327	24404	3815	540	660
c328	17798	19786	540	660
c329	24503	3812	540	660
c330	24482	3847	540	660
c331	17419	16076	540	660
c332	24494	3786	540	660
c333	21889	14224	540	660
c334	21560	14407	540	660
c335	17420	16100	540	660
c336	18322	17700	540	660
c337	24433	3793	540	660
c338	21526	14420	540	720
c339	17787	19801	540	720
c340	19026	19388	540	720
c341	15579	22572	540	720
c342	21888	14225	540	720
c343	17186	20787	540	720
c344	17745	19806	540	720
c345	21891	14234	540	720
c346	19049	19328	540	720
c347	24416	3837	540	720
c348	19073	19407	540	720
c349	19960	18610	555	735
c350	17219	20756	555	735
c351	24438	3803	555	735
c352	17208	15632	555	735
c353	18933	19357	555	735
c354	18976	19346	555	735
c355	14229	25493	555	795
c356	17182	15669	555	795
c357	14704	22195	555	795
c358	19974	18591	555	795
c359	24487	3798	555	795
c360	24224	3786	555	795
c361	17415	15941	555	795
c362	15254	16904	555	795
c363	19587	19973	555	795
c364	21313	12144	555	795
c365	20322	11576	555	795
c366	18377	19368	555	795
c367	20708	14289	555	795
c368	21458	12864	555	795
c369	19027	19397	555	795
c370	21382	12173	555	795
c371	24214	3701	555	795
c372	17199	20747	555	795
c373	17201	15650	555	795
c374	19948	18668	570	750
c375	15293	16954	570	750
c376	18960	19368	570	750
c377	19892	18665	570	750
c378	19892	18603	570	750
c379	19644	20008	570	750
c380	17254	15619	570	810
c381	19671	19985	570	810
c382	18475	8269	570	810
c383	19917	18667	570	810
c384	21503	14897	570	810
c385	15303	16896	570	810
c386	21134	13915	570	810
c387	21269	12182	570	810
c388	19668	20012	570	810
c389	19089	19383	570	810
c390	21089	13949	570	810
c391	17798	19832	585	825
c392	16697	18515	585	825
c393	20781	14255	585	825
c394	19741	11114	585	825
c395	19020	19413	585	825
c396	17796	15340	600	780
c397	17711	15305	600	780
c398	17197	20734	600	840
c399	21119	13767	600	840
c400	17204	20726	600	840
