courier	x	y	on_time	off_time
c137	22991	13448	150	285
c138	30010	13521	150	360
c139	30648	8913	180	340
c140	33241	10963	180	344
c141	28047	19928	180	420
c142	21185	6439	180	420
c143	24815	12739	180	420
c144	22352	15728	180	420
c145	22287	15710	180	420
c146	21169	6367	180	420
c147	28092	19961	180	420
c148	28678	12353	180	420
c149	29553	18024	180	420
c150	33458	12506	210	360
c151	30822	15431	225	420
c152	30845	15457	225	420
c153	22374	9615	240	300
c154	29119	15849	240	360
c155	10745	25420	240	420
c156	31315	6114	240	420
c157	31003	7808	240	420
c158	28311	18240	240	420
c159	33927	9800	240	420
c160	28302	18243	240	420
c161	29581	14506	240	420
c162	26662	7846	240	420
c163	31597	7453	240	420
c164	29575	14487	240	420
c165	31241	6054	240	420
c166	21910	3695	240	420
c167	26656	7386	240	420
c168	20998	22000	240	420
c169	24744	18071	240	420
c170	28918	8996	240	420
c171	28821	20111	240	420
c172	27948	15129	240	420
c173	10758	25414	240	420
c174	24262	18834	240	420
c175	31597	7401	240	420
c176	25195	11456	240	420
c177	13537	27196	240	420
c178	28932	8988	240	420
c179	31288	6040	240	420
c180	25815	11299	240	420
c181	22134	7622	240	480
c182	21601	16115	240	480
c183	21535	16112	240	480
c184	31916	15164	240	480
c185	22164	7666	240	480
c186	29362	11131	240	480
c187	31092	20696	240	480
c188	24537	18314	240	480
c189	21587	16148	240	480
c190	21281	14104	240	480
c191	21638	19150	240	480
c192	31908	15140	240	480
c193	21688	19160	240	480
c194	21597	16103	240	480
c195	25546	17512	240	480
c196	31036	20725	240	480
c197	21684	19213	240	480
c198	31094	20743	240	480
c199	21311	14127	240	480
c200	26543	12014	300	420
c201	23171	13376	300	420
c202	29252	14300	300	480
c203	24807	19431	360	480
c204	29361	16241	360	600
c205	31506	14867	360	600
c206	29106	8667	360	600
c207	30894	9524	360	600
c208	22348	9809	360	600
c209	30764	12024	360	600
c210	30011	10433	360	600
c211	28531	11755	360	600
c212	30837	20276	360	600
c213	23112	13847	360	600
c214	25786	7557	360	600
c215	24145	15222	360	600
c216	31298	13229	360	600
c217	31226	15516	360	600
c218	28292	11406	360	600
c219	21721	15025	360	600
c220	30973	9520	360	600
c221	25312	9332	360	600
c222	21354	18970	360	600
c223	25474	18073	360	600
c224	30061	22045	360	600
c225	29403	16183	360	600
c226	25462	18036	360	600
c227	30085	10447	360	600
c228	24210	15265	360	600
c229	22548	14374	360	600
c230	24699	18016	360	600
c231	30851	11986	360	600
c232	28590	11715	360	600
c233	26714	20120	360	600
c234	31191	15501	360	600
c235	30847	12053	360	600
c236	23143	13906	360	600
c237	31313	13226	360	600
c238	23212	6325	360	600
c239	29418	16213	360	600
c240	22189	7305	360	600
c241	30046	10484	360	600
c242	26937	18428	360	600
c243	28493	20048	360	630
c244	28420	12519	360	720
c245	27295	19022	420	490
c246	5963	23678	420	632
c247	25016	9727	420	660
c248	5806	31480	420	660
c249	26967	10482	420	660
c250	25234	1833	420	660
c251	31462	16251	420	660
c252	24677	20747	420	660
c253	21396	12043	420	660
c254	28493	9035	420	660
c255	29592	17086	420	660
c256	5737	31491	420	660
c257	29635	19041	420	660
c258	5728	31427	420	660
c259	23714	18718	420	660
c260	25391	3960	420	660
c261	30115	16396	420	660
c262	27614	14010	420	660
c263	30563	16525	420	660
c264	28692	16978	420	660
c265	5741	31425	420	660
c266	7712	25154	420	660
c267	11348	30235	420	660
c268	30095	16414	420	660
c269	32398	14247	420	660
c270	28271	11746	420	660
c271	28729	16977	420	660
c272	21556	8258	420	660
c273	27759	9141	420	660
c274	25214	1855	420	660
c275	27344	6629	420	660
c276	22313	11333	420	660
c277	29340	318	420	660
c278	26093	11070	420	660
c279	33203	13759	420	660
c280	24085	1592	420	660
c281	23276	16332	420	660
c282	27478	13009	420	660
c283	25720	3343	420	660
c284	31501	16291	420	660
c285	32090	12261	420	660
c286	13687	24023	420	660
c287	24622	20740	420	660
c288	26399	7239	420	660
c289	32068	12343	420	660
c290	27720	9169	420	660
c291	22293	11291	420	660
c292	24066	1661	420	660
c293	28240	11720	420	660
c294	27672	12514	420	660
c295	26933	10473	420	660
c296	10876	24850	420	660
c297	27555	13943	420	660
c298	35521	1461	420	660
c299	29672	12108	420	660
c300	29389	271	420	660
c301	24666	20778	420	660
c302	22449	12255	420	660
c303	25320	3945	420	660
c304	26405	7236	420	660
c305	31620	8672	420	671
c306	35199	3076	420	675
c307	24208	13325	450	668
c308	21613	13119	450	690
c309	22768	7598	450	690
c310	24739	10410	450	690
c311	21544	13154	450	690
c312	28351	8772	450	690
c313	28413	8733	450	690
c314	21088	11559	450	690
c315	21602	16285	450	690
c316	25949	22306	450	690
c317	25936	22309	450	690
c318	29620	19775	450	690
c319	28517	19605	450	690
c320	22767	7579	450	690
c321	32211	11122	450	690
c322	29107	12226	450	690
c323	32688	15113	480	536
c324	22158	22508	480	660
c325	25672	17822	480	675
c326	26554	9197	480	720
c327	27705	9116	480	720
c328	28134	20456	480	720
c329	23797	21314	480	720
c330	24190	15597	480	720
c331	32603	12142	480	720
c332	23796	21316	480	720
c333	25009	9592	480	720
c334	25148	19513	480	720
c335	34041	9802	480	720
c336	22117	9415	480	720
c337	28364	9968	480	720
c338	28326	9933	480	720
c339	25106	13797	480	720
c340	29869	15696	480	720
c341	26462	9263	480	720
c342	23886	21318	480	720
c343	25021	9629	480	720
c344	28149	20398	480	720
c345	26482	16701	480	720
c346	25010	9615	480	720
c347	27566	12450	480	720
c348	26520	9276	480	720
c349	22536	11532	480	720
c350	24984	9641	480	720
c351	24471	8995	495	780
c352	32223	13927	505	615
c353	29097	15087	510	720
c354	24730	14882	510	750
c355	28207	19629	510	750
c356	21789	13276	510	750
c357	24700	14858	510	750
c358	24728	14830	510	750
c359	21270	16254	510	750
c360	28194	19632	510	750
c361	29250	12854	510	750
c362	21815	13276	510	750
c363	32025	8565	525	660
c364	22414	13699	540	675
c365	23194	21994	540	690
c366	28864	10541	540	720
c367	28804	10529	540	720
c368	23652	10440	540	750
c369	22613	19207	540	780
c370	26804	9859	540	780
c371	22000	20054	540	780
c372	29124	14952	540	780
c373	22033	20013	540	780
c374	23252	7231	540	780
c375	28018	11913	540	780
c376	28909	21271	540	780
c377	29055	17839	540	780
c378	22059	20050	540	780
c379	29021	17855	540	780
c380	26259	10354	540	780
c381	22564	19240	540	780
c382	26194	10374	540	780
c383	29811	19388	630	810
c384	23501	10567	645	810
c385	22252	10240	660	750
c386	26191	10224	660	750
c387	28164	3527	660	795
c388	25292	15242	660	810
c389	25284	8567	660	810
c390	30101	14469	660	810
c391	27794	4450	660	810
c392	25305	15216	660	810
c393	24169	968	660	810
c394	8594	23595	660	810
c395	16753	28290	660	810
c396	27791	4490	660	810
c397	25330	19637	660	810
c398	19432	26097	660	810
c399	25258	8641	660	810
c400	27810	4465	660	810
c401	16717	28225	660	810
c402	21256	3864	660	810
c403	25300	19715	660	810
c404	18952	22608	660	810
c405	25325	15273	660	810
c406	21634	2267	660	810
c407	32976	12293	660	810
c408	22124	6808	660	810
c409	22157	6764	660	810
c410	25279	15259	660	810
c411	19366	26137	660	810
c412	27161	8128	660	810
c413	32053	6775	660	810
c414	27727	4485	660	810
c415	15349	23605	660	810
c416	24734	13009	660	810
c417	24182	937	660	810
c418	15797	29225	660	810
c419	24376	18435	660	810
c420	24755	18759	690	810
c421	24737	18735	690	810
c422	21573	17803	720	810
c423	21795	10980	720	840
