courier	x	y	on_time	off_time
c86	33969	2839	120	240
c87	30982	13937	120	240
c88	28639	18367	120	240
c89	26956	14919	120	240
c90	26812	15093	120	240
c91	13289	31229	120	300
c92	13350	31223	120	300
c93	13279	31309	120	300
c94	34004	2913	120	300
c95	13276	31259	120	300
c96	26762	15052	120	300
c97	14173	26440	135	375
c98	28949	16910	135	375
c99	14594	35388	135	375
c100	26676	13563	135	375
c101	29009	16914	135	375
c102	26719	13583	135	375
c103	29129	11526	135	375
c104	26722	14714	135	375
c105	26902	15125	135	375
c106	30956	11637	135	375
c107	29134	11528	135	375
c108	31048	11636	135	375
c109	27091	16805	150	240
c110	30816	11211	150	240
c111	26882	15007	150	240
c112	30847	11190	150	240
c113	30269	13307	150	240
c114	26882	14931	150	240
c115	30840	11202	150	240
c116	17620	23593	150	240
c117	27989	7313	150	270
c118	27981	7321	150	270
c119	28009	7284	150	270
c120	28636	16399	165	405
c121	28686	16346	165	405
c122	29124	11502	165	405
c123	29159	11514	165	405
c124	27064	15185	180	420
c125	28690	16412	180	420
c126	28641	16418	180	420
c127	31395	13321	210	390
c128	28591	18437	210	390
c129	30878	11221	210	390
c130	31381	13233	210	390
c131	29690	16934	210	450
c132	30852	11202	210	450
c133	28647	18372	210	450
c134	26870	15004	210	450
c135	31449	13307	210	450
c136	27996	7280	210	450
c137	28040	7319	210	450
c138	26248	17581	240	420
c139	26255	17612	240	420
c140	26916	14918	240	420
c141	26242	17549	240	420
c142	25897	16107	240	420
c143	30525	11564	240	420
c144	28028	7276	255	345
c145	27957	7248	255	345
c146	28036	7292	255	345
c147	29040	12467	270	360
c148	25055	16419	270	360
c149	25099	16418	270	360
c150	28482	9301	270	360
c151	33394	2805	270	360
c152	27281	14399	270	360
c153	29005	12523	270	360
c154	28469	9323	270	360
c155	30921	11932	270	360
c156	29352	17587	270	360
c157	26907	14992	270	360
c158	30877	11966	270	360
c159	27317	14330	270	360
c160	30876	11962	270	390
c161	30870	11926	270	390
c162	29310	10015	300	540
c163	29853	10568	300	540
c164	26720	13530	300	540
c165	28266	21720	300	540
c166	29004	16029	300	540
c167	29777	11164	300	540
c168	28192	21721	300	540
c169	31015	13421	300	540
c170	27285	18789	300	540
c171	29502	17646	300	540
c172	29168	11567	300	540
c173	28231	21659	300	540
c174	29180	16776	300	540
c175	27518	17611	300	540
c176	24885	18430	300	540
c177	30541	11610	300	540
c178	29451	17571	300	540
c179	29199	11528	300	540
c180	29735	16756	300	540
c181	29822	10563	300	540
c182	29531	18137	300	540
c183	28944	16923	300	540
c184	28467	18455	315	405
c185	28497	18446	315	405
c186	29737	16835	315	435
c187	28481	18450	315	435
c188	29749	16839	315	435
c189	28507	18434	315	435
c190	27911	9124	315	555
c191	29132	11576	345	525
c192	30225	13277	345	525
c193	30272	13290	345	525
c194	26957	14977	345	525
c195	27083	16789	345	525
c196	26286	17579	345	525
c197	24355	15862	360	600
c198	29443	17924	360	600
c199	26778	19800	360	600
c200	27976	17870	360	600
c201	26254	20784	360	600
c202	29864	10600	360	600
c203	24837	18419	360	600
c204	29532	17967	360	600
c205	29505	18289	360	600
c206	29447	18229	360	600
c207	29536	18268	360	600
c208	29754	17045	360	600
c209	29512	18162	360	600
c210	31085	13663	360	600
c211	29191	16782	360	600
c212	7828	32502	360	600
c213	7791	32507	360	600
c214	28650	11882	375	495
c215	30570	12693	375	495
c216	30626	12745	375	495
c217	27012	15159	375	495
c218	29779	16865	390	570
c219	27293	20796	390	570
c220	29817	16848	390	570
c221	29802	16892	390	570
c222	29748	16866	390	570
c223	27358	20853	390	570
c224	30528	11626	390	570
c225	26944	14926	390	570
c226	13289	31227	405	645
c227	26949	15125	405	645
c228	29731	16895	405	645
c229	13329	31289	405	645
c230	26949	14993	405	645
c231	29423	17626	405	645
c232	26756	19816	405	645
c233	29143	16753	405	645
c234	26952	15125	405	645
c235	26881	15162	405	645
c236	24925	16666	405	645
c237	29174	15080	405	645
c238	29742	16925	405	645
c239	26739	15122	420	660
c240	30984	13931	420	660
c241	26915	15142	420	660
c242	29811	10602	420	660
c243	27959	7314	420	660
c244	28641	18415	420	660
c245	26928	15170	420	660
c246	28045	7245	420	660
c247	31051	13946	420	660
c248	29807	16754	435	555
c249	30291	13343	435	555
c250	30297	13337	435	555
c251	26914	14927	435	555
c252	29810	16805	435	555
c253	30549	11035	435	555
c254	30526	11057	435	555
c255	29767	16766	435	555
c256	29807	12169	435	555
c257	27013	15193	450	570
c258	34019	2871	450	570
c259	33996	2847	450	570
c260	28604	18416	450	570
c261	30609	11580	450	690
c262	27117	16766	450	690
c263	29493	17938	450	690
c264	26679	15057	450	690
c265	28579	18353	450	690
c266	29726	11100	450	690
c267	28586	18344	450	690
c268	30598	12921	450	690
c269	30515	11611	450	690
c270	27128	16760	450	690
c271	26746	15058	450	690
c272	29737	16803	450	690
c273	30531	11641	450	690
c274	28571	18398	450	690
c275	26972	15172	450	690
c276	27017	15106	450	690
c277	28605	18426	465	555
c278	31074	13492	465	555
c279	28567	18388	465	555
c280	29720	11153	465	705
c281	27392	21601	465	705
c282	30942	12367	465	705
c283	29163	16789	465	705
c284	24848	18375	465	705
c285	24864	18379	465	705
c286	26440	19968	465	705
c287	25904	20573	465	705
c288	24933	16647	465	705
c289	26681	15107	465	705
c290	24870	18427	465	705
c291	29005	18378	465	705
c292	29023	18320	465	705
c293	25890	20571	465	705
c294	24984	16591	465	705
c295	26738	15088	465	705
c296	31036	13474	465	705
c297	30281	13290	465	705
c298	29872	10626	465	705
c299	24833	18378	465	705
c300	31104	13429	495	615
c301	30291	13271	495	615
c302	26942	14945	495	615
c303	17307	28052	495	615
c304	25908	14838	495	615
c305	30748	13200	495	615
c306	33323	2788	495	675
c307	24791	18369	495	675
c308	26946	14916	495	735
c309	30730	13216	495	735
c310	30796	13177	495	735
c311	25864	14807	495	735
c312	30235	13278	495	735
c313	30257	13310	495	735
c314	29750	16912	495	735
c315	30551	11609	510	750
c316	29753	16954	510	750
c317	24878	18434	510	750
c318	28698	17162	510	750
c319	28786	17127	510	750
c320	17290	27994	510	750
c321	30763	13147	510	750
c322	28585	18411	510	750
c323	29788	16947	510	750
c324	26831	20841	510	750
c325	24847	18382	510	750
c326	24731	19126	510	750
c327	28593	18356	510	750
c328	17255	28071	510	750
c329	28148	15939	510	750
c330	27786	13583	510	750
c331	30286	14408	510	750
c332	26928	14948	510	750
c333	29760	16928	525	765
c334	25383	21368	525	765
c335	30264	13326	525	765
c336	31054	13423	525	765
c337	30560	11561	525	765
c338	26949	14995	525	765
c339	31019	13792	525	765
c340	30983	13722	525	765
c341	28183	15923	525	765
c342	30388	14439	525	765
c343	29822	16759	525	765
c344	30248	13268	525	765
c345	26722	14639	525	765
c346	30308	13322	525	765
c347	29040	18415	525	765
c348	29752	16772	525	765
c349	26959	15140	525	765
c350	30272	13301	540	630
c351	30276	13346	540	630
c352	26267	17579	555	795
c353	29573	17650	555	795
c354	29437	16468	555	795
c355	27148	16846	555	795
c356	33322	2826	555	795
c357	26954	15105	555	795
c358	29090	18435	555	795
c359	26689	19778	555	795
c360	33324	2800	555	795
c361	26886	15139	555	795
c362	33383	2774	555	795
c363	33372	2845	555	795
c364	29806	16821	555	795
c365	30545	11569	555	795
c366	29458	16422	555	795
c367	26735	19823	555	795
c368	33390	2811	555	795
c369	29097	18400	555	795
c370	30603	12860	570	810
c371	28520	18460	570	810
c372	27844	16733	570	810
c373	26951	15195	570	810
c374	28527	18395	570	810
c375	27877	16748	570	810
c376	28806	15061	570	810
c377	28039	7274	585	765
c378	30566	12768	585	765
c379	31101	13465	585	765
c380	29162	11506	585	765
c381	26467	20014	585	825
c382	31073	13462	585	825
c383	29769	16922	585	825
c384	18580	29680	585	825
c385	18597	29666	585	825
c386	31062	13490	585	825
c387	29753	16753	585	825
c388	30537	11600	585	825
c389	27963	7256	585	825
c390	30572	12767	585	825
c391	26383	19989	585	825
c392	26192	8173	600	720
c393	27000	15118	600	720
c394	26949	15167	600	720
c395	29467	17649	600	720
c396	30283	13262	600	720
c397	27044	15135	600	780
c398	29442	17624	600	780
c399	27091	15152	600	780
c400	30264	13338	600	780
c401	29481	17655	600	840
c402	30295	13270	600	840
c403	29495	17693	600	840
c404	26222	8168	600	840
c405	30950	10122	615	795
c406	30946	10101	615	795
c407	31035	13446	615	795
c408	28564	18423	615	795
c409	30249	13343	615	795
c410	30260	13309	615	795
c411	26250	8183	630	720
c412	28374	13136	630	720
c413	26684	19833	630	720
c414	28362	13124	630	720
c415	26772	19829	630	720
c416	26238	8169	630	720
c417	28387	13143	630	810
c418	28044	7289	630	810
c419	27981	7281	630	810
c420	28315	13124	630	810
c421	30270	13274	630	810
c422	29054	12548	645	735
c423	27220	14691	645	735
c424	26901	14986	690	780
c425	22639	21607	690	780
c426	33733	2812	690	780
c427	33678	2792	690	780
c428	33666	2779	690	780
c429	26739	15119	690	780
c430	33938	2892	690	780
c431	29391	16590	750	840
c432	27402	18337	750	840
