courier	x	y	on_time	off_time
c99	23411	21553	120	360
c100	25128	17964	120	360
c101	12195	31182	120	360
c102	28546	5839	120	360
c103	23420	21523	120	360
c104	12124	31123	120	360
c105	23909	19990	120	360
c106	21790	18289	120	360
c107	21612	22872	120	360
c108	24711	19909	120	360
c109	23844	20071	120	360
c110	25936	16541	120	360
c111	26326	16361	135	375
c112	23878	20011	135	375
c113	21577	22929	135	375
c114	23888	20018	135	375
c115	24659	15090	135	375
c116	23882	19994	135	375
c117	26333	16435	135	375
c118	25706	14296	135	375
c119	24385	20729	150	390
c120	24385	20754	150	390
c121	24700	20030	150	390
c122	24382	20757	150	390
c123	23520	19514	150	390
c124	23568	19477	150	390
c125	24012	19140	150	390
c126	25929	17119	150	390
c127	23909	20005	150	390
c128	23874	20010	150	390
c129	21144	19104	180	420
c130	22269	24726	195	315
c131	24491	20736	195	315
c132	24452	20689	195	315
c133	24329	20787	195	315
c134	27541	545	210	390
c135	21533	16655	225	345
c136	25145	16390	225	345
c137	20839	19249	225	345
c138	23623	20976	240	480
c139	21765	18102	240	480
c140	23585	20974	240	480
c141	23648	20921	240	480
c142	23496	21507	255	435
c143	21783	18292	255	435
c144	23502	21536	255	435
c145	25160	16384	255	435
c146	26306	16428	255	435
c147	25674	14269	255	435
c148	26274	16412	255	495
c149	24386	20749	255	495
c150	26280	16376	255	495
c151	25947	16603	285	465
c152	23450	21500	285	465
c153	25935	16560	285	465
c154	19626	22278	300	390
c155	24309	20822	300	540
c156	24365	20744	300	540
c157	21072	13621	315	405
c158	20883	24301	315	405
c159	25888	14834	315	405
c160	23442	21503	315	405
c161	21861	18254	315	405
c162	21103	13633	315	405
c163	23072	19010	315	555
c164	21603	18073	315	555
c165	23057	19107	315	555
c166	21821	18097	330	450
c167	21844	18063	330	450
c168	20759	23702	330	510
c169	21521	16656	330	510
c170	21582	18084	330	510
c171	25636	16476	330	510
c172	25900	16894	330	510
c173	20701	23753	330	510
c174	24615	20151	330	510
c175	25681	16413	330	510
c176	25680	16446	330	510
c177	25845	16932	330	510
c178	20728	23712	330	510
c179	21590	18118	330	510
c180	21585	18168	330	510
c181	21562	18081	330	510
c182	23456	21521	345	585
c183	12187	31153	345	585
c184	23498	21475	345	585
c185	23517	21479	345	585
c186	23443	21509	360	540
c187	25153	16438	360	540
c188	21859	18261	360	540
c189	25991	16570	360	540
c190	21784	18059	360	540
c191	25138	16383	360	540
c192	25136	16438	375	615
c193	23426	21508	375	615
c194	23401	21581	375	615
c195	20839	19178	390	570
c196	25723	14298	390	570
c197	23634	20273	390	570
c198	12189	31124	390	570
c199	21816	18122	390	570
c200	25163	17989	390	570
c201	25086	17971	390	570
c202	21776	18282	390	570
c203	23623	20955	390	570
c204	25453	14704	390	570
c205	23509	19491	405	645
c206	20881	11299	405	645
c207	23446	21480	405	645
c208	23530	19505	405	645
c209	22270	24708	420	600
c210	25936	16862	420	600
c211	25445	15950	435	615
c212	28553	5902	450	630
c213	21058	11349	450	630
c214	22443	17464	450	630
c215	24381	20726	450	630
c216	25972	16815	450	630
c217	21106	11300	450	630
c218	23415	21566	450	630
c219	21773	18251	450	630
c220	22424	17368	450	630
c221	21830	18220	450	630
c222	21571	18105	450	690
c223	25448	15957	450	690
c224	25496	15924	450	690
c225	24382	20931	465	645
c226	24421	20978	465	645
c227	23684	18152	465	645
c228	21838	18241	465	705
c229	21817	18294	465	705
c230	21797	18272	465	705
c231	25910	16796	465	705
c232	25621	16259	465	705
c233	21343	23151	465	705
c234	25853	14966	465	705
c235	21971	19929	465	705
c236	25710	16269	465	705
c237	26013	16204	465	705
c238	25826	14999	465	705
c239	26028	16216	465	705
c240	21824	18288	465	705
c241	24676	15141	480	660
c242	24646	15130	480	660
c243	23385	12392	480	660
c244	19685	19031	480	660
c245	19663	19006	480	660
c246	21826	18260	480	660
c247	19679	19099	480	660
c248	21803	18084	480	660
c249	21803	18107	495	675
c250	19641	19050	495	675
c251	21610	22866	495	675
c252	21993	19972	495	675
c253	12184	31142	495	675
c254	24350	20800	495	675
c255	21968	19897	495	675
c256	21660	22876	495	675
c257	21162	20717	495	675
c258	24369	20782	495	675
c259	24059	14687	495	675
c260	23356	12427	495	735
c261	19648	19068	495	735
c262	24346	20789	495	735
c263	25162	16448	495	735
c264	24013	14680	495	735
c265	24019	14651	495	735
c266	23367	12406	495	735
c267	25959	16549	495	735
c268	22311	21512	510	600
c269	22041	19919	510	690
c270	22032	19933	510	690
c271	19680	19081	510	690
c272	26312	16446	510	690
c273	21819	18126	510	690
c274	23349	21525	510	690
c275	21991	19882	510	690
c276	23343	21540	525	765
c277	19689	19037	525	765
c278	18384	20996	525	765
c279	25419	14143	525	765
c280	18399	20937	525	765
c281	28558	5922	525	765
c282	24335	20765	525	765
c283	24393	20675	525	765
c284	19628	19102	525	765
c285	19638	19045	525	765
c286	25468	14206	525	765
c287	18308	20944	525	765
c288	24612	20039	540	720
c289	26251	16367	540	720
c290	9072	29551	540	720
c291	9095	29498	540	720
c292	24573	20045	540	720
c293	24517	20746	540	720
c294	21867	18229	540	720
c295	23407	21515	540	720
c296	21754	18053	540	720
c297	12183	31157	540	720
c298	21802	18282	555	735
c299	24364	20800	555	735
c300	22724	21965	555	735
c301	24293	19583	555	735
c302	25146	16371	555	735
c303	21762	18099	555	735
c304	22797	21962	555	735
c305	21288	23111	570	750
c306	22301	24786	570	750
c307	22782	21951	570	750
c308	24355	21142	570	750
c309	22264	24719	570	750
c310	24348	21119	570	750
c311	25506	15969	570	810
c312	25462	15938	570	810
c313	21645	18164	570	810
c314	21648	18169	600	720
c315	25121	16375	600	780
c316	21630	22944	600	780
c317	25188	16453	600	780
c318	23387	21503	600	780
c319	22270	21517	615	795
c320	22304	21549	615	795
c321	25839	15042	615	795
c322	25864	15045	615	795
c323	25168	16414	630	810
c324	25165	16406	630	810
c325	21574	18158	645	825
c326	21560	16648	645	825
c327	25161	16391	690	810
c328	19095	20299	690	810
c329	25185	16433	690	810
