courier	x	y	on_time	off_time
c195	9879	30954	420	630
c196	21759	5603	420	645
c197	17265	13935	420	660
c198	26124	15203	420	660
c199	1355	33566	420	660
c200	21261	6887	420	660
c201	20501	24007	420	660
c202	17525	20284	420	660
c203	27247	17410	420	660
c204	24482	20284	420	660
c205	16067	11597	420	660
c206	17692	18442	420	660
c207	26021	23399	420	660
c208	20820	10711	420	660
c209	21271	6902	420	660
c210	19734	17646	420	660
c211	21326	6933	420	660
c212	21927	15025	420	660
c213	1427	33561	420	660
c214	20844	10760	420	660
c215	7762	29826	420	660
c216	27722	17943	420	660
c217	25991	23437	420	660
c218	25519	19151	420	660
c219	17355	13964	420	660
c220	23978	24955	420	660
c221	20857	22125	420	660
c222	19126	23315	420	660
c223	22252	13180	420	660
c224	1376	33525	420	660
c225	21879	15069	420	660
c226	17889	10132	420	660
c227	23995	13625	420	660
c228	27728	17911	420	660
c229	24721	18528	420	660
c230	7724	29871	420	660
c231	18455	20613	420	660
c232	17434	13900	420	660
c233	22333	13151	420	660
c234	9523	29468	420	660
c235	28758	13529	420	660
c236	22391	4648	420	660
c237	22248	13099	420	660
c238	16155	17444	420	660
c239	9492	29482	420	660
c240	25531	12922	420	660
c241	16098	17476	420	660
c242	22281	11224	420	660
c243	20838	10760	420	660
c244	20878	10758	420	660
c245	16175	4314	420	660
c246	17488	25450	420	660
c247	21919	15059	420	660
c248	7735	29837	420	660
c249	16117	17444	420	660
c250	19129	22111	420	660
c251	16230	4314	420	660
c252	17678	14825	420	680
c253	24965	15837	420	725
c254	23673	18122	420	765
c255	18985	11691	420	780
c256	18984	11715	420	780
c257	18431	13952	435	690
c258	16082	22834	435	690
c259	28257	15027	450	480
c260	23897	25134	450	660
c261	25215	21700	450	690
c262	25212	21675	450	690
c263	20420	13132	450	690
c264	26172	11621	450	690
c265	26280	15102	450	690
c266	17764	9593	450	690
c267	26082	14242	450	690
c268	26241	15054	450	690
c269	21084	18512	450	765
c270	16656	17902	465	630
c271	16595	16232	480	560
c272	24618	21829	480	600
c273	19114	13581	480	615
c274	24305	12787	480	660
c275	26656	11605	480	690
c276	23367	23113	480	690
c277	17729	19692	480	690
c278	17715	19701	480	690
c279	17040	14095	480	705
c280	18420	11919	480	720
c281	25787	15588	480	720
c282	18374	11903	480	720
c283	24883	20998	480	720
c284	18527	15990	480	720
c285	18540	16011	480	720
c286	21500	19444	480	750
c287	17738	22408	480	750
c288	21505	19477	480	750
c289	25946	18685	480	780
c290	15938	24309	480	825
c291	23318	23761	510	750
c292	19399	11948	510	750
c293	19424	11996	510	750
c294	19393	11974	510	750
c295	22394	10313	510	750
c296	22402	10233	510	750
c297	19579	14829	510	750
c298	22920	15829	510	765
c299	21535	10822	510	780
c300	24931	25015	540	780
c301	24989	25109	540	780
c302	19207	15778	600	780
c303	20574	10401	660	720
c304	25913	12702	660	720
c305	26743	17024	660	750
c306	26792	16994	660	750
c307	18502	24498	660	750
c308	27432	10822	660	780
c309	17103	4682	660	780
c310	28646	4163	660	810
c311	22796	14401	660	810
c312	22332	6948	660	810
c313	24011	16678	660	810
c314	17620	21990	660	810
c315	13006	21834	660	810
c316	24766	18939	660	810
c317	29359	7155	660	810
c318	22252	6993	660	810
c319	24740	18863	660	810
c320	14540	34455	660	810
c321	12931	21805	660	810
c322	28724	4136	660	810
c323	22733	14484	660	810
c324	26798	15167	690	810
c325	18013	12566	705	750
c326	16856	12545	705	810
c327	16957	20720	705	810
c328	27196	15017	735	750
c329	21711	23133	735	810
c330	21666	23176	735	810
