courier	x	y	on_time	off_time
c214	30998	146	609	729
c215	32339	14121	609	774
c216	27261	23314	609	789
c217	22600	16454	609	849
c218	27780	9768	609	849
c219	22406	9524	609	849
c220	22683	20022	609	849
c221	22844	9371	609	849
c222	25643	19250	609	849
c223	22392	9479	609	849
c224	22600	19963	609	849
c225	31324	15457	609	849
c226	28225	19578	624	834
c227	30507	16897	714	849
c228	21556	9600	729	879
c229	21904	5327	729	879
c230	20969	4228	729	879
c231	32038	5324	729	879
c232	28503	11910	729	879
c233	23840	6851	729	879
c234	22949	8299	729	879
c235	29636	298	729	879
c236	28931	13196	729	879
c237	21925	5292	729	879
c238	21015	4179	729	879
c239	32002	5233	729	879
c240	28474	11856	729	879
c241	29587	296	729	879
c242	26774	9537	729	879
c243	28309	22144	729	894
c244	22274	13250	744	804
c245	28660	14320	744	879
c246	26072	18066	744	879
c247	26839	9599	759	849
c248	26746	15074	759	879
c249	26686	15141	759	879
c250	30301	10621	789	879
