courier	x	y	on_time	off_time
c197	27007	3701	270	420
c198	25284	22348	270	480
c199	20218	17602	300	420
c200	22123	17122	300	420
c201	17667	16616	300	480
c202	26102	18475	300	570
c203	25918	10746	300	570
c204	28162	12660	300	570
c205	22320	15533	300	570
c206	25693	22654	300	570
c207	27700	15286	300	570
c208	18078	11806	300	570
c209	16520	12682	300	570
c210	17112	20903	300	570
c211	25716	22632	300	570
c212	18837	23206	300	570
c213	25945	21553	300	570
c214	25693	22625	300	570
c215	28499	12446	300	570
c216	19047	12304	300	570
c217	18831	23233	300	570
c218	28551	11559	330	420
c219	18229	6923	330	465
c220	20287	7892	360	480
c221	26879	17796	360	495
c222	20447	14346	360	600
c223	20467	14313	360	600
c224	19135	10942	360	600
c225	25448	17022	360	600
c226	23255	18576	360	600
c227	16880	19109	360	600
c228	16647	11269	360	600
c229	19425	14009	360	600
c230	23199	18627	360	600
c231	18580	14559	360	600
c232	20425	14397	360	600
c233	22762	9608	360	600
c234	16631	11257	360	600
c235	19450	13983	360	600
c236	18584	14570	360	600
c237	20093	8114	360	630
c238	25790	13156	360	630
c239	21941	10501	360	660
c240	19530	17049	390	630
c241	16863	8240	390	630
c242	16848	8274	390	630
c243	16882	19354	390	630
c244	19466	17058	390	630
c245	23898	12442	390	630
c246	23259	20641	390	630
c247	28036	9769	390	630
c248	19487	16969	390	630
c249	24726	14318	390	630
c250	28045	9743	390	630
c251	19494	17004	390	630
c252	18606	12919	390	690
c253	22930	2666	420	510
c254	21981	22897	420	540
c255	28345	6791	420	570
c256	16347	3585	420	600
c257	16445	1422	420	660
c258	15168	31143	420	660
c259	11569	25141	420	660
c260	20786	17436	420	660
c261	18878	2560	420	660
c262	20152	10883	420	660
c263	26012	20076	420	660
c264	22761	21202	420	660
c265	22728	13727	420	660
c266	17179	7549	420	660
c267	16916	15099	420	660
c268	17684	6840	420	660
c269	20163	10929	420	660
c270	22023	22652	420	660
c271	0	31180	420	660
c272	20611	14368	420	660
c273	21288	14495	420	660
c274	25651	19305	420	660
c275	29350	474	420	660
c276	21418	11725	420	660
c277	20832	17408	420	660
c278	28009	698	420	660
c279	20774	17475	420	660
c280	16395	12969	420	660
c281	26079	20069	420	660
c282	16911	15048	420	660
c283	26031	20036	420	660
c284	29300	567	420	660
c285	26024	20098	420	660
c286	18381	13624	420	660
c287	21243	14547	420	660
c288	24908	12416	420	660
c289	2195	28166	420	660
c290	18336	13544	420	660
c291	29283	559	420	660
c292	24958	5532	420	660
c293	29332	537	420	660
c294	29361	537	420	660
c295	21952	22670	420	660
c296	20439	17898	420	660
c297	16901	623	420	660
c298	29367	6490	420	660
c299	17662	6813	420	660
c300	20679	16468	420	660
c301	26811	12925	420	660
c302	25629	18195	420	660
c303	29374	501	420	660
c304	26706	17137	420	660
c305	17216	7171	420	660
c306	25250	17131	420	660
c307	20214	20509	420	660
c308	24958	5469	420	660
c309	8671	21994	420	660
c310	26186	22123	420	660
c311	29319	513	420	660
c312	20481	17341	420	660
c313	26616	17738	420	660
c314	25646	18232	420	660
c315	17230	7141	420	660
c316	16850	15105	420	660
c317	8699	21934	420	660
c318	15180	31142	420	660
c319	29310	474	420	660
c320	16477	16983	420	670
c321	28966	11506	420	709
c322	20876	11501	450	630
c323	21671	10054	450	660
c324	20673	19311	450	690
c325	18339	19031	450	690
c326	27823	11047	450	690
c327	27687	15102	450	690
c328	27696	15189	450	690
c329	23322	11585	450	690
c330	18575	15450	450	690
c331	23306	11588	450	690
c332	23274	11569	450	690
c333	19441	10654	465	750
c334	16083	23378	480	660
c335	17116	10153	480	670
c336	20453	16503	480	720
c337	17218	9309	480	720
c338	21903	18675	480	720
c339	26621	13633	480	720
c340	20413	16490	480	720
c341	19892	10576	480	720
c342	21621	20380	480	720
c343	17200	9343	480	720
c344	22040	20999	480	720
c345	16346	16518	480	720
c346	27276	11848	480	720
c347	22960	14871	480	720
c348	21889	18677	480	720
c349	19952	14274	480	720
c350	21871	18699	480	720
c351	19623	16087	480	720
c352	22072	20986	480	720
c353	27222	11816	480	720
c354	19906	14276	480	720
c355	21205	14991	480	740
c356	20838	19366	480	750
c357	20918	19395	480	780
c358	19422	13757	510	630
c359	21742	12377	510	720
c360	20000	10722	510	750
c361	25000	9848	510	750
c362	20039	10699	510	750
c363	24295	18995	540	780
c364	26831	10563	540	780
c365	25393	9451	540	780
c366	25071	13082	540	780
c367	25085	13059	540	780
c368	16652	17397	540	780
c369	17546	14449	540	780
c370	21632	23255	540	780
c371	16602	17383	540	780
c372	23194	17489	540	780
c373	23038	12202	540	780
c374	20947	9214	570	750
c375	21032	9236	570	750
c376	17954	20500	600	720
c377	26323	11672	600	720
c378	25330	19529	600	780
c379	16769	15139	660	720
c380	22397	11871	660	780
c381	14714	28552	660	810
c382	24741	21531	660	810
c383	27209	3207	660	810
c384	19343	22977	660	810
c385	19890	12176	660	810
c386	28627	12796	660	810
c387	21038	17394	660	810
c388	18223	202	660	810
c389	18405	21691	660	810
c390	27214	3271	660	810
c391	18455	21037	660	810
c392	28657	12781	660	810
c393	18429	21725	660	810
c394	16929	8973	660	810
c395	28650	12738	660	810
c396	25682	10827	660	810
c397	27206	3265	660	810
c398	21904	8843	660	810
c399	25359	19988	660	810
c400	24755	17851	660	810
c401	26060	15884	660	810
c402	19423	22943	660	810
c403	24746	21462	660	810
c404	24969	17118	660	810
