courier	x	y	on_time	off_time
c104	19646	15932	330	570
c105	20222	17888	330	570
c106	18323	19751	330	570
c107	24182	3688	345	585
c108	18522	8202	345	585
c109	18478	8212	345	585
c110	21514	14386	345	585
c111	21036	12529	360	600
c112	24162	3738	360	600
c113	24232	3683	360	600
c114	16729	11420	360	600
c115	20802	14102	360	600
c116	17807	21705	360	600
c117	24196	3644	360	600
c118	19926	18592	360	600
c119	19844	18513	375	495
c120	17649	17686	375	555
c121	17616	17686	375	555
c122	21225	13771	375	555
c123	19930	17327	375	555
c124	17601	17699	375	555
c125	17209	15597	375	555
c126	16401	17024	375	555
c127	18379	13115	375	555
c128	17400	16112	375	555
c129	16970	20940	375	555
c130	21132	13701	390	570
c131	17408	16036	390	630
c132	16768	9115	390	630
c133	21559	14601	390	630
c134	17459	16060	390	630
c135	17191	15561	435	615
c136	20790	14236	435	615
c137	20221	12664	435	675
c138	21197	15007	435	675
c139	16402	16495	435	675
c140	20792	14246	435	675
c141	17423	15880	435	675
c142	15292	16873	435	675
c143	19087	19284	435	675
c144	17412	15871	435	675
c145	21080	13751	450	630
c146	21545	14339	450	630
c147	20091	18541	465	585
c148	18816	14004	465	585
c149	24458	3804	465	585
c150	24177	3736	465	585
c151	17265	20749	465	585
c152	24503	3779	465	585
c153	18800	14002	465	585
c154	24454	3807	465	585
c155	20727	14186	465	645
c156	17460	15846	465	645
c157	18878	14057	465	645
c158	19152	12873	465	645
c159	20812	14200	480	570
c160	16782	18512	480	570
c161	15368	19307	480	570
c162	21300	14076	480	570
c163	20775	14245	480	600
c164	19988	18532	480	600
c165	15320	19271	480	600
c166	19061	19351	495	735
c167	18968	19354	495	735
c168	21051	13659	495	735
c169	19924	18569	495	735
c170	16740	9167	495	735
c171	19913	18561	510	690
c172	19934	18513	510	690
c173	19949	18607	510	690
c174	19696	11024	525	705
c175	18543	8187	525	705
c176	19120	19354	525	705
c177	17438	16107	525	705
c178	19130	19309	525	705
c179	17388	16061	525	705
c180	7740	29003	525	705
c181	16400	16990	525	765
c182	18298	17678	540	660
c183	18373	19263	540	660
c184	17252	20761	540	660
c185	15576	22544	540	660
c186	15643	22509	540	660
c187	16523	22110	540	660
c188	16530	22158	540	720
c189	17395	16106	540	720
c190	17236	20747	540	720
c191	17393	16058	540	720
c192	15632	22514	540	720
c193	19127	19289	540	720
c194	24502	3827	555	735
c195	20763	14263	555	735
c196	19981	18569	555	735
c197	14245	25416	555	795
c198	19938	18611	555	795
c199	18359	19281	555	795
c200	21462	12834	555	795
c201	14690	22138	555	795
c202	20358	11490	555	795
c203	17200	20711	555	795
c204	14225	25439	555	795
c205	19015	19334	555	795
c206	20347	12917	555	795
c207	19019	19302	570	750
c208	19620	19888	570	750
c209	19641	19931	570	750
c210	19652	19897	570	810
c211	18458	8227	570	810
c212	15302	16832	570	810
c213	18512	8185	570	810
c214	19982	18596	570	810
c215	17240	15635	570	810
c216	20811	14189	585	825
c217	19722	11026	585	825
c218	19043	19312	585	825
c219	21072	13790	600	780
c220	17225	20763	600	840
c221	18709	16884	600	840
