courier	x	y	on_time	off_time
c153	25856	26013	480	720
c154	27164	18195	480	720
c155	25845	25991	480	720
c156	27783	20787	480	720
c157	25865	26004	480	720
c158	27471	18196	480	720
c159	27455	18193	480	720
c160	25463	12452	495	735
c161	24361	24292	495	735
c162	28132	20022	495	735
c163	29444	16552	495	735
c164	28668	16296	495	735
c165	25418	12453	495	735
c166	28127	19970	495	735
c167	26971	21529	495	735
c168	29438	16543	495	735
c169	25495	12391	495	735
c170	28139	19970	495	735
c171	29402	16577	510	690
c172	23202	21549	510	690
c173	26835	21520	510	690
c174	27483	18394	510	690
c175	26800	21514	510	690
c176	28913	14756	510	690
c177	25780	24725	510	750
c178	25718	24781	510	750
c179	27494	19158	510	750
c180	28944	14725	525	705
c181	27056	20937	525	705
c182	25304	18241	525	705
c183	27835	20739	525	705
c184	25268	18238	525	705
c185	29160	14291	525	705
c186	26961	21556	525	705
c187	25254	18294	525	705
c188	28606	16414	525	705
c189	27736	20733	525	705
c190	29199	14274	525	705
c191	29433	16560	525	705
c192	27034	20987	525	705
c193	25234	18277	525	705
c194	22563	20319	525	705
c195	28161	13676	525	705
c196	25239	18248	525	705
c197	28117	19939	525	705
c198	27515	18440	540	720
c199	29370	16579	540	720
c200	28674	16299	540	720
c201	27477	18459	540	720
c202	29129	16336	540	720
c203	27501	18405	540	720
c204	29443	14800	540	720
c205	29412	14781	540	720
c206	27843	20748	540	720
c207	27817	20768	540	720
c208	22567	20388	540	780
c209	29280	16691	540	780
c210	22628	20321	540	780
c211	28987	16064	540	780
c212	29365	16591	555	735
c213	28931	15924	555	735
c214	29372	16577	555	735
c215	28926	15898	555	735
c216	25340	18229	555	735
c217	28944	16124	555	795
c218	27498	18474	555	795
c219	28868	14683	570	810
c220	28925	14717	570	810
c221	27776	20804	570	810
c222	23110	19055	570	810
c223	25279	18287	570	810
c224	24599	11382	570	810
c225	25289	18295	570	810
c226	25284	18066	570	810
c227	28896	14732	570	810
c228	23157	19076	570	810
c229	24577	11365	570	810
c230	28988	15953	585	765
c231	28066	14873	585	765
c232	27792	20746	585	765
c233	27042	20960	585	765
c234	27034	20897	585	765
c235	28889	14729	585	765
c236	28884	14737	585	765
c237	28025	14867	585	765
c238	25072	22933	585	765
c239	27017	20983	585	765
c240	29352	13261	600	690
c241	29301	13279	600	690
c242	29272	13221	600	690
c243	28923	14681	600	780
c244	29027	16116	600	780
c245	28982	15958	615	855
c246	28897	15944	615	855
c247	27512	19180	630	810
c248	27424	19195	630	810
c249	24785	23152	705	825
c250	26503	19086	705	825
c251	24757	23112	705	825
c252	27474	14608	705	825
c253	27685	13127	705	825
c254	24757	23079	705	825
