courier	x	y	on_time	off_time
c201	24768	13557	480	720
c202	25973	11217	480	720
c203	24616	21472	480	720
c204	24225	9079	480	720
c205	29195	11359	480	720
c206	29696	11051	480	720
c207	24414	2113	480	720
c208	19506	15329	480	720
c209	19451	15379	480	720
c210	25660	14111	480	720
c211	27580	17164	480	780
c212	25640	20501	510	720
c213	26042	16003	525	720
c214	30019	197	540	660
c215	31346	14145	540	705
c216	26311	23256	540	720
c217	30346	15473	540	780
c218	21639	19984	540	780
c219	26738	9779	540	780
c220	32066	11252	540	780
c221	21646	20020	540	780
c222	23542	12180	540	780
c223	21639	16461	540	780
c224	30410	15502	540	780
c225	19451	10431	540	780
c226	27197	19656	555	765
c227	29551	16956	645	780
c228	27556	11884	660	810
c229	31049	5334	660	810
c230	27930	13137	660	810
c231	25291	10171	660	810
c232	27963	13163	660	810
c233	31083	5271	660	810
c234	25774	9575	660	810
c235	25075	17894	660	810
c236	14525	25280	660	810
c237	19346	19763	660	810
c238	19784	5140	660	810
c239	21319	21102	660	810
c240	19711	5102	660	810
c241	17207	24046	660	810
c242	27919	13178	660	810
c243	27310	22119	660	825
c244	21302	13266	675	735
c245	27048	22395	675	810
c246	25084	18113	675	810
c247	25850	9643	690	780
c248	23929	9569	690	810
c249	23893	9587	690	810
c250	29305	10613	720	810
