courier	x	y	on_time	off_time
c184	741	3320	1194	1314
c185	1342	8025	1194	1314
c186	4211	10846	1194	1314
c187	704	3319	1194	1314
c188	11455	10346	1194	1314
c189	10742	6824	1194	1314
c190	11200	4780	1194	1314
c191	1393	7959	1194	1314
c192	11232	4803	1194	1314
c193	12444	10965	1194	1314
c194	5457	8078	1194	1374
c195	10844	4359	1194	1374
c196	8251	12772	1194	1374
c197	5420	8080	1194	1374
c198	5411	8053	1194	1374
c199	12502	7370	1254	1274
c200	7814	8392	1254	1324
c201	12106	4851	1254	1374
c202	14929	3778	1254	1374
c203	12905	4926	1254	1374
c204	6668	9368	1254	1374
c205	9961	13430	1254	1374
c206	12060	3846	1254	1374
c207	14920	3824	1254	1374
c208	9193	6602	1254	1374
c209	12074	3877	1254	1374
c210	12092	4887	1254	1374
c211	14950	3827	1254	1374
c212	9921	13343	1254	1374
c213	7942	2599	1254	1374
c214	9518	11158	1254	1374
c215	9967	12207	1254	1404
c216	0	10192	1254	1404
c217	9878	617	1254	1404
c218	9982	12239	1254	1404
c219	5329	11756	1254	1404
c220	7281	5459	1254	1419
