courier	x	y	on_time	off_time
c131	27013	14647	420	660
c132	28725	15834	420	660
c133	30572	11092	435	555
c134	29858	16250	435	555
c135	30360	12799	435	555
c136	31078	12933	435	555
c137	26745	14608	435	555
c138	27057	14645	450	570
c139	27054	14610	450	570
c140	27173	16285	450	690
c141	26952	14655	450	690
c142	29839	10585	450	690
c143	33386	2319	450	690
c144	26929	14617	450	690
c145	29505	17416	450	690
c146	26993	14647	450	690
c147	26783	14596	450	690
c148	30285	12821	465	555
c149	31062	12976	465	555
c150	30364	12770	465	705
c151	29808	10654	465	705
c152	31123	12963	465	705
c153	27425	21135	465	705
c154	34025	2384	465	705
c155	25197	21076	465	705
c156	25003	16068	465	705
c157	25890	20128	465	705
c158	29019	17790	465	705
c159	26935	14428	465	705
c160	26931	14493	495	615
c161	26935	14468	495	615
c162	30317	12828	495	615
c163	33450	2255	495	675
c164	17286	27472	495	735
c165	30873	12683	495	735
c166	29821	16440	495	735
c167	17271	27559	495	735
c168	26806	19254	510	750
c169	26740	19320	510	750
c170	28225	15392	510	750
c171	29858	10098	510	750
c172	26950	14441	510	750
c173	30837	12650	510	750
c174	28800	16611	510	750
c175	26905	20271	510	750
c176	27871	12994	510	750
c177	26748	14187	525	765
c178	30371	13915	525	765
c179	29130	17918	525	765
c180	29866	16399	525	765
c181	29795	16316	525	765
c182	29830	16241	525	765
c183	29865	16331	525	765
c184	28222	15389	525	765
c185	25456	20806	525	765
c186	27350	13887	540	630
c187	29486	15965	555	795
c188	33417	2258	555	795
c189	30322	12810	555	795
c190	30298	12754	555	795
c191	29467	15951	555	795
c192	26451	19448	555	795
c193	29139	17881	555	795
c194	30304	12779	555	795
c195	29173	17923	555	795
c196	28557	17919	570	810
c197	28847	14500	570	810
c198	27889	16244	570	810
c199	26994	14662	570	810
c200	29261	11028	585	765
c201	30635	12264	585	765
c202	29735	16417	585	825
c203	29857	10078	585	825
c204	29209	11041	585	825
c205	31133	12970	585	825
c206	30605	12201	585	825
c207	30631	11135	585	825
c208	27009	14596	600	720
c209	30313	12762	600	720
c210	27125	14656	600	720
c211	30342	12832	600	780
c212	26281	7671	600	780
c213	26272	7710	600	840
c214	27086	14658	600	840
c215	26940	14652	615	795
c216	28690	17875	615	795
c217	31056	9627	615	795
c218	28091	6733	630	720
c219	26230	7690	630	720
c220	30331	12753	630	720
c221	28372	12596	630	810
c222	26764	19243	630	810
c223	28051	6806	630	810
c224	29128	11982	645	735
c225	23301	15460	690	780
c226	33773	2226	690	780
c227	23274	15401	690	780
c228	26792	14621	690	780
c229	29396	16068	750	840
