courier	x	y	on_time	off_time
c79	8845	27098	129	309
c80	23203	8107	129	309
c81	29113	10624	129	309
c82	23323	14901	129	309
c83	24319	15730	129	309
c84	25898	12672	129	309
c85	28047	17769	129	309
c86	31813	12689	129	309
c87	25868	12633	129	309
c88	25442	8257	129	309
c89	28081	17758	129	309
c90	27418	23488	129	309
c91	27459	23467	129	309
c92	25935	8721	129	309
c93	31612	14641	129	309
c94	25832	12644	129	309
c95	26365	20413	129	309
c96	27462	23486	129	309
c97	28027	18446	129	309
c98	24312	10720	129	309
c99	14552	32932	129	309
c100	20861	19657	129	309
c101	18171	29462	129	309
c102	30195	11080	129	309
c103	8705	23741	129	309
c104	27165	11337	129	309
c105	21975	10072	129	309
c106	22749	11089	129	309
c107	27257	20848	129	309
c108	31166	16746	129	309
c109	23216	8020	129	309
c110	27131	11411	129	309
c111	27186	20782	129	309
c112	27765	19242	129	309
c113	26764	19914	129	309
c114	20887	19647	129	309
c115	30561	20477	129	309
c116	23168	8029	129	309
c117	23141	8056	129	309
c118	28045	18495	129	309
c119	26634	17720	129	309
c120	20876	19631	129	309
c121	27021	14388	129	309
c122	26260	12350	129	309
c123	20899	10217	129	369
c124	26104	20853	129	369
c125	20948	10181	129	369
c126	21373	23084	129	369
c127	20651	7683	159	309
c128	30233	2105	189	309
c129	31928	15738	219	309
c130	31912	15783	219	309
c131	24178	13096	309	339
c132	6267	29532	309	379
c133	24223	8866	309	489
c134	24220	8814	309	489
c135	16025	21421	309	489
c136	27709	14471	309	489
c137	29024	17003	309	489
c138	22685	16896	309	489
c139	23752	21542	309	489
c140	28401	13911	309	489
c141	21507	21770	309	489
c142	29787	17520	309	489
c143	26178	19212	309	489
c144	27785	23707	309	489
c145	12728	25429	309	489
c146	26776	17078	309	489
c147	28353	21207	309	489
c148	23377	6117	309	489
c149	28761	18110	309	489
c150	27782	14500	309	489
c151	29457	18748	309	489
c152	12750	25463	309	489
c153	12736	25412	309	489
c154	25940	5530	309	489
c155	23638	16366	309	489
c156	20302	7098	309	489
c157	24316	8793	309	489
c158	23766	21510	309	489
c159	27822	23756	309	489
c160	15991	21407	309	489
c161	28759	17377	309	489
c162	28257	15981	309	489
c163	31828	12934	309	489
c164	29800	17478	309	489
c165	21489	21804	309	489
c166	20542	18940	309	489
c167	27861	23731	309	489
c168	23802	22576	309	489
c169	25222	9249	309	489
c170	27105	23737	309	489
c171	28356	13937	309	489
c172	14825	23716	309	489
c173	28180	15924	309	489
c174	16015	21337	309	489
c175	28979	23099	309	489
c176	30753	17516	309	489
c177	30729	7728	309	489
c178	27784	14538	309	489
c179	24310	8812	309	489
c180	25231	8086	309	489
c181	28712	18110	309	489
c182	28378	13977	309	489
c183	28227	15952	309	489
c184	29295	11779	309	489
c185	33513	7638	309	489
c186	23611	13287	309	489
c187	20534	18937	309	489
c188	28823	17371	309	489
c189	23789	7637	309	489
c190	12000	32742	309	489
c191	30801	11847	309	489
c192	12715	25402	309	489
c193	22363	12292	309	489
c194	24007	19263	309	489
c195	21283	22900	309	489
c196	28765	17384	309	489
c197	22370	12261	309	489
c198	31743	10330	309	540
c199	27682	939	309	599
c200	20866	16781	369	489
c201	20921	16718	369	489
c202	24723	20082	369	549
c203	23293	12298	459	639
c204	21772	19906	459	669
c205	21005	17497	459	699
c206	26325	21450	459	699
c207	27532	13368	459	699
c208	27340	19539	459	699
c209	28324	17295	459	699
c210	23604	16447	459	699
c211	30800	10320	459	699
c212	25362	19097	459	699
c213	28350	17214	459	699
c214	22117	21715	459	699
c215	21030	17512	459	699
c216	22356	16746	459	699
c217	27316	19614	459	699
c218	27492	13413	459	699
c219	27500	13354	459	699
c220	24100	20802	459	699
c221	26392	21400	459	699
c222	21261	16271	459	699
c223	22096	21642	459	699
c224	27370	19586	459	699
c225	29572	1412	459	729
c226	24356	19539	459	734
c227	26920	22563	474	699
c228	27241	20817	480	639
c229	29560	12102	489	609
c230	33077	448	489	669
c231	24636	8163	489	699
c232	17009	28180	489	729
c233	30003	9213	489	729
c234	20726	16927	489	729
c235	15568	23185	489	729
c236	23299	7419	489	729
c237	27974	9290	489	729
c238	28289	7860	489	729
c239	29113	8283	489	729
c240	26509	22086	489	729
c241	21175	15738	489	729
c242	27116	17213	489	729
c243	5912	27177	489	729
c244	26494	22104	489	729
c245	20238	17326	489	729
c246	25155	16979	489	729
c247	21892	17047	489	729
c248	20381	3521	489	729
c249	20324	17326	489	729
c250	29733	2720	489	729
c251	26443	14556	489	729
c252	7995	23589	489	729
c253	21633	12703	489	729
c254	15525	23161	489	729
c255	19481	22428	489	729
c256	27104	17253	489	729
c257	22684	10203	489	729
c258	23188	19626	489	729
c259	27972	9316	489	729
c260	21160	15798	489	729
c261	30742	18318	489	729
c262	15601	23187	489	729
c263	23501	22207	489	729
c264	26407	14631	489	729
c265	20776	16838	489	729
c266	28196	11285	489	729
c267	28943	18583	489	729
c268	28223	7819	489	729
c269	28269	17311	489	729
c270	25055	17465	489	729
c271	24646	8968	489	729
c272	29747	2684	489	729
c273	29136	16619	489	729
c274	30036	9222	489	729
c275	4963	27779	489	729
c276	8504	29748	489	729
c277	28204	11255	489	729
c278	21852	17043	489	729
c279	21758	21886	489	729
c280	7936	23562	489	729
c281	26348	20267	489	729
c282	9619	30074	489	729
c283	6849	20788	489	729
c284	23269	7359	489	729
c285	30029	9175	489	729
c286	20775	16895	489	729
c287	20499	20287	489	729
c288	20502	870	489	729
c289	24813	11928	489	729
c290	28188	11259	489	729
c291	28226	16880	489	729
c292	8288	26762	489	729
c293	21564	12632	489	729
c294	24834	11923	489	729
c295	26084	11657	489	729
c296	23450	382	489	729
c297	27309	18512	489	729
c298	23417	307	489	729
c299	12388	27526	489	729
c300	11533	34259	489	729
c301	23646	23592	489	729
c302	29079	8199	489	729
c303	8432	29681	489	729
c304	27061	17200	489	729
c305	22609	10198	489	729
c306	28013	9281	489	729
c307	24333	15463	489	729
c308	31677	8494	489	729
c309	30096	9220	489	729
c310	26448	14588	489	729
c311	23776	17127	489	729
c312	28469	23286	489	729
c313	8455	29685	489	729
c314	20703	20043	489	729
c315	20861	18781	489	849
c316	20349	15874	519	631
c317	21927	10359	519	729
c318	21002	11525	519	759
c319	22128	15115	519	759
c320	24208	20469	519	759
c321	20867	18304	519	759
c322	32646	13374	519	759
c323	22485	12911	519	759
c324	20950	11524	519	759
c325	20975	11503	519	759
c326	20881	18287	519	759
c327	28025	23574	519	759
c328	24233	20524	519	759
c329	27595	20759	519	759
c330	22604	11740	519	759
c331	25737	22457	519	759
c332	32634	13410	519	759
c333	27857	18938	519	759
c334	20899	10206	519	759
c335	20864	18275	519	759
c336	24669	22232	519	759
c337	27476	18233	519	759
c338	30322	15545	519	759
c339	21824	17769	519	759
c340	27806	18879	519	759
c341	27609	20744	519	759
c342	22836	19207	519	759
c343	22660	13684	519	759
c344	28384	19249	519	759
c345	30321	15482	519	759
c346	24147	20520	519	759
c347	24636	17520	519	759
c348	32625	13338	519	759
c349	24173	20458	519	759
c350	31255	4946	534	729
c351	23457	22230	549	729
c352	22106	20101	549	767
c353	20084	23467	549	789
c354	28545	22252	549	789
c355	24375	16764	549	789
c356	24044	16510	549	789
c357	24069	16515	549	789
c358	25226	9537	549	789
c359	22508	10488	549	789
c360	30086	19610	549	789
c361	25510	21996	549	789
c362	20797	18153	549	789
c363	26482	14612	549	789
c364	25500	18183	549	789
c365	21937	10102	549	789
c366	22532	10537	549	789
c367	28509	18851	549	789
c368	25397	2605	549	789
c369	25357	2572	549	789
c370	25692	13934	549	789
c371	28472	18877	549	789
c372	30095	19612	549	789
c373	24537	19989	549	789
c374	24499	20052	549	789
c375	20203	8841	549	789
c376	29336	14293	549	789
c377	20221	8855	549	789
c378	28462	18830	549	789
c379	28467	22273	549	789
c380	20239	8865	549	789
c381	24237	19988	549	789
c382	24564	20037	549	789
c383	24493	19986	549	789
c384	25150	9533	549	789
c385	22500	10478	549	789
c386	20098	23464	549	789
c387	28468	17565	549	849
c388	28548	17553	549	849
c389	30556	14280	579	789
c390	30641	14294	579	789
c391	27031	16476	594	789
c392	30910	592	609	729
c393	32200	14578	609	774
c394	23835	16950	609	789
c395	23887	16967	609	789
c396	28164	14195	609	849
c397	33011	11705	609	849
c398	22559	20403	609	849
c399	20463	14288	609	849
c400	31318	15907	609	849
c401	27633	10256	609	849
c402	27612	10285	609	849
c403	22742	10922	609	849
c404	21109	7472	609	849
c405	22603	20474	609	849
c406	25498	19680	609	849
c407	22724	10923	609	849
c408	25520	19699	609	849
c409	24517	12598	609	849
c410	24443	12635	609	849
c411	22522	20451	609	849
c412	22515	20461	609	849
c413	22715	9753	609	849
c414	28129	20064	624	834
c415	30427	17315	714	849
c416	20230	20196	729	879
c417	31961	5782	729	879
c418	28887	13570	729	879
c419	29561	828	729	879
c420	20829	23561	729	879
c421	4078	32123	729	879
c422	29511	833	729	879
c423	28688	297	729	879
c424	20949	4694	729	879
c425	20290	20192	729	879
c426	23759	7305	729	879
c427	21879	5738	729	879
c428	21522	10004	729	879
c429	28907	13578	729	879
c430	23673	9330	729	879
c431	26046	18292	729	879
c432	26011	18292	729	879
c433	28838	13633	729	879
c434	28863	13567	729	879
c435	20275	20170	729	879
c436	32371	10695	729	879
c437	20821	23546	729	879
c438	31922	5729	729	879
c439	26653	10022	729	879
c440	13932	26969	729	879
c441	23585	9354	729	879
c442	28838	13581	729	879
c443	28713	325	729	879
c444	23720	7266	729	879
c445	28227	22540	729	894
c446	28324	22593	729	894
c447	22238	13690	744	804
c448	28535	14769	744	879
c449	28593	14766	744	879
c450	25940	10907	744	879
c451	25885	10956	744	879
c452	26726	10087	759	849
c453	26674	15598	759	879
c454	26599	15615	759	879
c455	26180	9189	759	879
c456	26151	9147	759	879
c457	30258	11049	789	879
