courier	x	y	on_time	off_time
c76	30019	13275	150	360
c77	30719	8587	180	340
c78	33249	10665	180	344
c79	22354	15415	180	420
c80	21227	6132	180	420
c81	30986	15954	180	420
c82	24849	12404	180	420
c83	28079	19670	180	420
c84	33513	12200	210	360
c85	30800	15082	225	420
c86	22404	9390	240	300
c87	29147	15613	240	360
c88	26707	7610	240	420
c89	17104	31182	240	420
c90	26689	7556	240	420
c91	21913	3404	240	420
c92	31067	7451	240	420
c93	28907	8679	240	420
c94	33896	9480	240	420
c95	26961	9783	240	420
c96	27263	1844	240	420
c97	31081	7448	240	420
c98	26901	9718	240	420
c99	25224	11195	240	420
c100	27901	14869	240	420
c101	21258	13824	240	480
c102	23059	6718	240	480
c103	23046	6674	240	480
c104	33258	9904	240	480
c105	25542	21030	240	480
c106	31938	14790	240	480
c107	28989	21188	240	480
c108	21696	18874	240	480
c109	22242	8530	240	480
c110	31988	14837	240	480
c111	23242	13122	300	420
c112	29197	13997	300	480
c113	24844	19111	360	480
c114	22259	7043	360	600
c115	30902	9219	360	600
c116	24497	7246	360	600
c117	27619	14063	360	600
c118	21718	14691	360	600
c119	28623	11425	360	600
c120	23207	6056	360	600
c121	29075	21362	360	600
c122	23183	13612	360	600
c123	24163	14990	360	600
c124	25313	8973	360	600
c125	27643	14080	360	600
c126	26719	19825	360	600
c127	30094	11766	360	600
c128	30792	11732	360	600
c129	29141	8359	360	600
c130	26105	19957	360	600
c131	30818	11723	360	600
c132	23275	6096	360	600
c133	30052	10165	360	600
c134	28491	19755	360	630
c135	28440	12290	360	720
c136	27346	18748	420	490
c137	5926	23450	420	632
c138	7722	24869	420	660
c139	10080	21664	420	660
c140	26946	10141	420	660
c141	32388	13858	420	660
c142	13696	23688	420	660
c143	10029	21722	420	660
c144	27690	8816	420	660
c145	23733	18436	420	660
c146	23934	6158	420	660
c147	29579	16767	420	660
c148	28668	16626	420	660
c149	25193	7293	420	660
c150	33172	13477	420	660
c151	29606	16769	420	660
c152	24673	20430	420	660
c153	30057	16038	420	660
c154	21406	11764	420	660
c155	27364	6315	420	660
c156	29731	11880	420	660
c157	23603	10523	420	660
c158	23612	10480	420	660
c159	27531	12886	420	660
c160	5817	31174	420	660
c161	18074	24564	420	660
c162	18043	24539	420	660
c163	18108	24566	420	660
c164	21975	19849	420	660
c165	25075	9498	420	660
c166	23283	15957	420	660
c167	31685	8306	420	671
c168	35193	2779	420	675
c169	24207	13031	450	668
c170	22792	7253	450	690
c171	29074	11872	450	690
c172	28508	19323	450	690
c173	28546	19319	450	690
c174	23399	12867	450	690
c175	29644	19535	450	690
c176	21100	11235	450	690
c177	23380	12837	450	690
c178	32624	14730	480	536
c179	22131	22203	480	660
c180	25601	17551	480	675
c181	25091	13481	480	720
c182	31263	8371	480	720
c183	29694	21438	480	720
c184	22539	22129	480	720
c185	24862	18235	480	720
c186	25140	13523	480	720
c187	32440	10588	480	720
c188	23793	14264	480	720
c189	29845	15473	480	720
c190	32399	10518	480	720
c191	32445	10548	480	720
c192	27645	12182	480	720
c193	24961	9308	480	720
c194	24471	8710	495	780
c195	32288	13658	505	615
c196	29183	14831	510	720
c197	22523	14691	510	750
c198	29904	16040	510	750
c199	29199	12575	510	750
c200	21320	16030	510	750
c201	21807	12912	510	750
c202	32040	8309	525	660
c203	22471	13413	540	675
c204	23201	21715	540	690
c205	28840	10216	540	720
c206	23635	10159	540	750
c207	28049	11621	540	780
c208	22548	18975	540	780
c209	29036	17616	540	780
c210	23281	6970	540	780
c211	26896	9489	540	780
c212	29116	14652	540	780
c213	22609	18975	540	780
c214	29816	19081	630	810
c215	23546	10278	645	810
c216	26165	9921	660	750
c217	28132	3154	660	795
c218	21173	3498	660	810
c219	31669	11590	660	810
c220	27164	7814	660	810
c221	33051	11971	660	810
c222	30101	14198	660	810
c223	25241	8300	660	810
c224	22149	6504	660	810
c225	21549	1995	660	810
c226	21183	3489	660	810
c227	27739	4195	660	810
c228	8541	23382	660	810
c229	24802	12740	660	810
c230	32125	6420	660	810
c231	29219	21392	660	810
c232	33060	12039	660	810
c233	24167	686	660	810
c234	24797	18488	690	810
c235	21561	17502	720	810
c236	21764	10663	720	840
