courier	x	y	on_time	off_time
c207	22633	18475	540	780
c208	24199	17572	540	780
c209	28991	20522	540	780
c210	29218	12807	540	780
c211	23221	6371	540	780
c212	28912	20503	540	780
c213	29160	14196	540	780
c214	29917	18564	630	810
c215	23600	9752	645	810
c216	26209	9379	660	750
c217	28174	2720	660	795
c218	18918	21840	660	810
c219	21466	19162	660	810
c220	31927	11150	660	810
c221	27746	3689	660	810
c222	29259	20910	660	810
c223	25168	10785	660	810
c224	22165	5966	660	810
c225	25253	7830	660	810
c226	30532	20013	660	810
c227	21559	1487	660	810
c228	26338	2927	660	810
c229	30111	13680	660	810
c230	24420	17632	660	810
c231	33058	11503	660	810
c232	24135	128	660	810
c233	24353	17711	660	810
c234	24771	17980	690	810
c235	21510	16934	720	810
c236	21816	10208	720	840
