courier	x	y	on_time	off_time
c149	21369	3009	465	585
c150	18009	13420	465	585
c151	16024	13329	465	585
c152	15985	13305	465	585
c153	18518	11385	465	585
c154	17514	17005	465	585
c155	17997	13482	465	645
c156	14421	19965	465	645
c157	15989	13303	465	645
c158	14435	19963	465	645
c159	17188	17875	480	570
c160	12574	18558	480	570
c161	13958	17796	480	570
c162	17185	17857	480	570
c163	17115	17877	480	600
c164	17473	17016	480	600
c165	17977	13507	480	600
c166	17128	17816	495	735
c167	18211	11758	495	735
c168	16909	15506	495	735
c169	13877	8386	495	735
c170	16875	15452	495	735
c171	17181	17868	510	690
c172	17179	17857	510	690
c173	14400	20027	510	690
c174	17981	13529	525	705
c175	14590	15345	525	705
c176	18668	14114	525	705
c177	1901	26633	525	705
c178	14461	20010	525	705
c179	16043	9539	525	705
c180	15626	12378	525	705
c181	17945	13543	525	765
c182	14981	18963	540	660
c183	19137	13456	540	660
c184	14953	19047	540	660
c185	21689	3022	540	660
c186	21695	3014	540	660
c187	14413	19940	540	660
c188	12829	21804	540	720
c189	14595	15333	540	720
c190	14593	15366	540	720
c191	19075	13485	540	720
c192	13768	21443	540	720
c193	13727	21379	540	720
c194	17929	13488	555	735
c195	18002	13528	555	735
c196	21686	3007	555	735
c197	17106	17859	555	795
c198	16220	18615	555	795
c199	11434	24645	555	795
c200	17940	13501	555	795
c201	12430	16137	555	795
c202	21365	2986	555	795
c203	17955	13499	555	795
c204	21436	2951	555	795
c205	17123	17801	555	795
c206	16386	17983	555	795
c207	12446	16104	570	750
c208	16254	18596	570	750
c209	12447	16135	570	750
c210	21702	3013	570	810
c211	12512	16086	570	810
c212	16241	18557	570	810
c213	18731	14139	570	810
c214	12516	16161	570	810
c215	12470	16154	570	810
c216	16184	18622	585	825
c217	14961	18995	585	825
c218	16946	10338	585	825
c219	14935	14584	600	780
c220	18276	12971	600	840
c221	15933	16180	600	840
